award,doi,asset_id
11633006,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
11573051,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
11650110427,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
10625314,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
AFB-170002,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
11725312,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
OPP-1248097,https://doi.org/10.3847/2041-8213/ab1141,9924117851801921
11633006,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
11573051,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
11721303,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
11650110427,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
10625314,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
OPP-1248097,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
11725312,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
AST-1555365,https://doi.org/10.3847/2041-8213/ab0ec7,9924117853201921
11633006,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
11573051,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
11650110427,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
AFB-170002,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
10625314,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
OPP-1248097,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
11725312,https://doi.org/10.3847/2041-8213/ab0f43,9924117852001921
11633006,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
11573051,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
11650110427,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
AFB-170002,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
OPP-1248097,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
11725312,https://doi.org/10.3847/2041-8213/ab0e85,9924117852101921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ab0c96,9924117852601921
AFB-170002,https://doi.org/10.3847/2041-8213/ab0c96,9924117852601921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ab0c96,9924117852601921
11633006,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
11933007,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
11573051,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
11721303,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
TG-AST080026N,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
11650110427,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
AFB-170002,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
10625314,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
89233218CNA000001,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
11725312,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
AST-1555365,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
OPP-1248097,https://doi.org/10.1103/physrevlett.125.141104,9924086502901921
2012B-0001,https://doi.org/10.1103/physrevlett.126.091101,9924552855301921
MCB090163,https://doi.org/10.1126/science.aaz4547,9923958155501921
2011486,https://doi.org/10.1038/s43586-022-00095-w,9924143025501921
DMR-2011486,https://doi.org/10.1038/s43586-022-00095-w,9924143025501921
11633006,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11933007,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11991053,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11573051,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
FP7/2007-2013,https://doi.org/10.1103/physrevlett.126.091101,9924552855301921
11721303,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11991052,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
TG-AST080026N,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11650110427,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
10625314,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
OPP-1248097,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
11725312,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
AST-1555365,https://doi.org/10.3847/2041-8213/abe4de,9924086660501921
FPA2015-68048,https://doi.org/10.1093/mnras/sty2711,9924552836001921
AYA2015-71825,https://doi.org/10.1093/mnras/sty2711,9924552836001921
FP7/2007-2013,https://doi.org/10.1093/mnras/sty2711,9924552836001921
NAS8-03060,https://doi.org/10.1093/mnras/sty2711,9924552836001921
FPA2015-68048,https://doi.org/10.1103/physrevd.99.123505,9924552840801921
AYA2015-71825,https://doi.org/10.1103/physrevd.99.123505,9924552840801921
2014171659,https://doi.org/10.1126/science.aap9437,9924086402801921
FPA2015-68048,https://doi.org/10.1093/mnras/staa828,9924552850101921
AYA2015-71825,https://doi.org/10.1093/mnras/staa828,9924552850101921
NAS 5-26555,https://doi.org/10.1093/mnras/stz978,9924552842801921
FP7/2007-2013,https://doi.org/10.1093/mnras/staa828,9924552850101921
FPA2015-68048,https://doi.org/10.1093/mnras/sty2309,9924552836301921
AYA2015-71825,https://doi.org/10.1093/mnras/sty2309,9924552836301921
FP7/2007-2013,https://doi.org/10.1103/physrevd.99.123505,9924552840801921
CAREER,https://doi.org/10.1007/jhep02(2019)145,9924086662201921
25915,https://doi.org/10.1007/jhep02(2019)145,9924086662201921
FP7/2007-2013,https://doi.org/10.1093/mnras/sty2309,9924552836301921
AYA2015-71825,https://doi.org/10.1093/mnras/stz1949,9924552844101921
FPA2015-68048,https://doi.org/10.1093/mnras/stz1949,9924552844101921
NAS8-03060,https://doi.org/10.1093/mnras/stz1949,9924552844101921
12192223,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
11933007,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
FP7/2007-2013,https://doi.org/10.1093/mnras/stz1949,9924552844101921
OPP-1852617,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
11991053,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
HST-HF2-51431.001-A,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
11991052,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
11650110427,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
10625314,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
11725312,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
OPP-1248097,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
12192220,https://doi.org/10.3847/2041-8213/ac6756,9924151037901921
12192223,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11933007,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
OPP-1852617,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11991053,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
HST-HF2-51431.001-A,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11991052,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11650110427,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
10625314,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
89233218CNA000001,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11725312,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
OPP-1248097,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
12192220,https://doi.org/10.3847/2041-8213/ac6736,9924150854201921
11633006,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11933007,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11991053,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11573051,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11991052,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11721303,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
TG-AST080026N,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11650110427,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
10625314,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
89233218CNA000001,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
OPP-1248097,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11725312,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
AST-1555365,https://doi.org/10.3847/2041-8213/abe71d,9924159786001921
11633006,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11933007,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11991053,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
HST-HF2-51431.001-A,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11573051,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11991052,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11721303,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
TG-AST080026N,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11650110427,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
10625314,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
89233218CNA000001,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
11725312,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
OPP-1248097,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
AST-1555365,https://doi.org/10.1103/physrevd.103.104047,9924159786301921
OPP-1852617,https://doi.org/10.3847/2041-8213/ac6675,9924150855301921
TG-AST080026N,https://doi.org/10.3847/2041-8213/ac6675,9924150855301921
98109,https://doi.org/10.1016/j.cels.2021.06.002,9924158186601921
11933007,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
11633006,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
HST-HF2-51431.001-A,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
11573051,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
11721303,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
TG-AST080026N,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
11650110427,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
AFB-170002,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
10625314,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
89233218CNA000001,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
11725312,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
OPP-1248097,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
AST-1555365,https://doi.org/10.1051/0004-6361/202037493,9924117853301921
FPA2015-68048,https://doi.org/10.1093/mnras/stz272,9924552843401921
AYA2015-71825,https://doi.org/10.1093/mnras/stz272,9924552843401921
MRSEC 142038,https://doi.org/10.1038/s41467-019-13268-1,9923970790601921
FP7/2007-2013,https://doi.org/10.1093/mnras/stz272,9924552843401921
DMR-2011486,https://doi.org/10.1039/d1tc01472b,9923994566901921
CAREER,https://doi.org/10.5506/aphyspolb.53.12-a1,9924272880801921
AYA2015-71825,https://doi.org/10.1093/mnras/sty3397,9924552835701921
FPA2015-68048,https://doi.org/10.1093/mnras/sty3397,9924552835701921
