asset_id,doi,award_id,is_exist
9924552836801921,10.1073/pnas.1816189115,CA201724,True
9924552836801921,10.1073/pnas.1816189115,GM057846,True
9924552836801921,10.1073/pnas.1816189115,GM111716,True
9924552836801921,10.1073/pnas.1816189115,GM111716,True
9923958272601921,10.1073/pnas.1917038117,DA037721,True
9923958272601921,10.1073/pnas.1917038117,NS065856,True
9923958272601921,10.1073/pnas.1917038117,NS103967,True
9923980281601921,10.1073/pnas.1917573117,MH067284,True
9923980281601921,10.1073/pnas.1917573117,NS098624,True
9923980281601921,10.1073/pnas.1917573117,NS098624,True
9923980281601921,10.1073/pnas.1917573117,R01 MH067384,True
9923970779001921,10.1073/pnas.2002126117,GM020056,True
9923970779001921,10.1073/pnas.2002126117,GM127029,True
9924086869601921,10.1073/pnas.2008561117,GM108021,True
9924140712001921,10.1073/pnas.2105795118,NS097343,True
9924550653001921,10.1073/pnas.2121944119,NS097343,True
9923970787801921,10.1073/pnas.2011224117,CA246500,True
9923970787801921,10.1073/pnas.2011224117,GM046498,True
9923970787801921,10.1073/pnas.2011224117,GM056663,True
9923970787801921,10.1073/pnas.2011224117,GM081648,True
9924079369701921,10.1073/pnas.2118793119,GM081648,True
9924079369701921,10.1073/pnas.2118793119,GM115356,True
9924079369701921,10.1073/pnas.2118793119,GM121384,True
9924159476301921,10.1073/pnas.2115129119,GM081648,True
9924159476301921,10.1073/pnas.2115129119,GM134895,True
9923972909601921,10.1073/pnas.1908239116,AI007532,True
9923972909601921,10.1073/pnas.1908239116,AI007532,True
9923972909601921,10.1073/pnas.1908239116,AI060546,True
9923972909601921,10.1073/pnas.1908239116,AI060546,True
9923972909601921,10.1073/pnas.1908239116,AI112427,True
9923972909601921,10.1073/pnas.1908239116,AI112427,True
9923972909601921,10.1073/pnas.1908239116,AI124518,True
9923972909601921,10.1073/pnas.1908239116,AI124518,True
9923972909601921,10.1073/pnas.1908239116,AI125362,True
9923972909601921,10.1073/pnas.1908239116,AI125362,True
9923972909601921,10.1073/pnas.1908239116,AI137442,True
9923972909601921,10.1073/pnas.1908239116,AI137442,True
9923972909601921,10.1073/pnas.1908239116,K99AI,True
9924223004101921,10.1073/pnas.2207662120,GM067110,True
9924339987601921,10.1073/pnas.2221064120,GM149751,True
9924339987601921,10.1073/pnas.2221064120,NS112139,True
9924206486701921,10.1073/pnas.2212178119,AR079558,True
9924206486701921,10.1073/pnas.2212178119,DE031148,True
9924206486701921,10.1073/pnas.2212178119,intramural research program funding,True
9923970786201921,10.1073/pnas.1906024116,CA014599,True
9923970786201921,10.1073/pnas.1906024116,CA014599,True
9923970786201921,10.1073/pnas.1906024116,CA194864,True
9923970786201921,10.1073/pnas.1906024116,DE-AC02-05CH11231,True
9923970786201921,10.1073/pnas.1906024116,DE-AC02-05CH11231,True
9923970786201921,10.1073/pnas.1906024116,DE-AC02-05CH1123,True
9923970786201921,10.1073/pnas.1906024116,DE000515,True
9923970786201921,10.1073/pnas.1906024116,DE000515,True
9923970786201921,10.1073/pnas.1906024116,GM090324,True
9923970786201921,10.1073/pnas.1906024116,GM090324,True
9923970786201921,10.1073/pnas.1906024116,GM100966,True
9923970786201921,10.1073/pnas.1906024116,GM103393,True
9923970786201921,10.1073/pnas.1906024116,GM103393,True
9923970786201921,10.1073/pnas.1906024116,GM103393,True
9923970786201921,10.1073/pnas.1906024116,GM103393,True
9923970786201921,10.1073/pnas.1906024116,Molecular,True
9923970786201921,10.1073/pnas.1906024116,P41GM1033,True
9924316384301921,10.1073/pnas.2219049120,MH046742,True
9924316384301921,10.1073/pnas.2219049120,MH046742,True
9924316384301921,10.1073/pnas.2219049120,NS097343,True
9924316384301921,10.1073/pnas.2219049120,NS097343,True
9924275716501921,10.1073/pnas.2301402120,GM081648,True
