openAlex_id,doi,title,publication_year,funder_name,funder_openAlex_id,award_id
https://openalex.org/W4285044823,https://doi.org/10.1103/physrevlett.131.041002,First Dark Matter Search Results from the LUX-ZEPLIN (LZ) Experiment,2023,Fundação para a Ciência e a Tecnologia,F4320334779,PTDC/FIS-PAR/2831/2020
https://openalex.org/W2786447466,https://doi.org/10.1103/physrevd.101.052002,Projected WIMP sensitivity of the LUX-ZEPLIN dark matter experiment,2020,Fundação para a Ciência e a Tecnologia,F4320334779,PTDC/FIS-PAR/28567/2017
https://openalex.org/W2786447466,https://doi.org/10.1103/physrevd.101.052002,Projected WIMP sensitivity of the LUX-ZEPLIN dark matter experiment,2020,Fundação para a Ciência e a Tecnologia,F4320334779,/2017
https://openalex.org/W2786447466,https://doi.org/10.1103/physrevd.101.052002,Projected WIMP sensitivity of the LUX-ZEPLIN dark matter experiment,2020,Fundação para a Ciência e a Tecnologia,F4320334779,DE-AC02-05CH11231
https://openalex.org/W4390882629,https://doi.org/10.1140/epjc/s10052-023-12257-5,Erratum: Towards a muon collider,2024,Fundação para a Ciência e a Tecnologia,F4320334779,/2017
https://openalex.org/W4398220143,https://doi.org/10.1007/jhep05(2024)162,Electron and photon efficiencies in LHC Run 2 with the ATLAS experiment,2024,Fundação para a Ciência e a Tecnologia,F4320334779,H2020
https://openalex.org/W4405658275,https://doi.org/10.1140/epjc/s10052-024-13190-x,Measurement of the W-boson mass and width with the ATLAS detector using proton–proton collisions at $$\sqrt{s}=7$$ TeV,2024,Fundação para a Ciência e a Tecnologia,F4320334779,H2020
https://openalex.org/W4401912853,https://doi.org/10.3847/1538-3881/ad5bdb,First Very Long Baseline Interferometry Detections at 870 μm,2024,Fundação para a Ciência e a Tecnologia,F4320334779,https://doi.org/10.54499/UIDP/04106/2020
https://openalex.org/W4401912853,https://doi.org/10.3847/1538-3881/ad5bdb,First Very Long Baseline Interferometry Detections at 870 μm,2024,Fundação para a Ciência e a Tecnologia,F4320334779,04106
https://openalex.org/W4401912853,https://doi.org/10.3847/1538-3881/ad5bdb,First Very Long Baseline Interferometry Detections at 870 μm,2024,Fundação para a Ciência e a Tecnologia,F4320334779,100010434
https://openalex.org/W4401912853,https://doi.org/10.3847/1538-3881/ad5bdb,First Very Long Baseline Interferometry Detections at 870 μm,2024,Fundação para a Ciência e a Tecnologia,F4320334779,CERN/FIS-PAR/0024/2021
